conversation_id,guest_text,parser_confidence,feat_intent_detected,feat_intent_confidence,feat_intent_evidence_len_norm,feat_value_detected,feat_value_confidence,feat_value_evidence_len_norm,feat_sentiment_detected,feat_sentiment_confidence,feat_sentiment_evidence_len_norm,feat_life_event_detected,feat_life_event_confidence,feat_life_event_evidence_len_norm,feat_competitive_detected,feat_competitive_confidence,feat_competitive_evidence_len_norm,feat_num_detected,feat_mean_confidence,feat_max_confidence,feat_parser_confidence,label_intent,label_value,label_sentiment,label_life_event,label_competitive,record_id,source,cache_key,conversation_turns
conv_0066,"Hey! I’m thinking about booking a room for the weekend, just for my birthday celebration. I’m leaning towards something nice, but I did get a better offer from Caesars. I loved every minute of my last visit here, especially the dining options. Can you book a table for dinner too?",0.9,1.0,0.9,0.20416666666666666,1.0,0.8,0.125,1.0,0.85,0.175,1.0,0.9,0.13333333333333333,1.0,0.7,0.15416666666666667,1.0,0.8300000000000001,0.9,0.9,1,1,1,1,1,conv_0066,unknown,132ef8c7912cc9b4bebffed63c566c3be592f51065fb1744e74e4b14b029ec59,6
conv_0067,"I'm actually looking to book a trip for my anniversary next month. Yes, we were thinking of the weekend of the 15th. Maybe make reservations for dinner too. I think Italian would be nice. Oh, and I've been wanting to see that new show—I heard it’s amazing!",0.9,1.0,0.9,0.17083333333333334,1.0,0.8,0.09583333333333334,1.0,0.85,0.0875,1.0,0.9,0.04583333333333333,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.9,1,1,1,1,0,conv_0067,unknown,9151602cd71182ba16cd66ed824ef13a71b18057c1ddcba1030133e158e328d2,6
conv_0068,"I’m looking to book a trip for next weekend. I’d love a nice suite with a view and maybe some dinner reservations. I really enjoyed the Italian place last time I was here. No, that sounds good. Just ensuring everything's set before I arrive.",0.9,1.0,0.9,0.18333333333333332,1.0,0.8,0.24583333333333332,1.0,0.85,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,conv_0068,unknown,9fc4ce5dc1324e566fd5a145c3a0653ba916081bd0e64e8171d97d73947bc68b,8
conv_0069,"I'm thinking about mid-November. Usually stay in suites, and I want to make the most of my time. Just a couple of friends to enjoy some gaming. Money's not an issue, just want the best. I’m all about the high-stakes tables, but I’ll also check out the shows.",0.85,0.0,0.2,0.0,1.0,0.9,0.17083333333333334,1.0,0.8,0.14583333333333334,0.0,0.1,0.0,1.0,0.7,0.15416666666666667,0.6,0.54,0.9,0.85,0,1,1,0,1,conv_0069,unknown,12e96bbeb587c1f24ffaf653363f074462fbfdfba1ceee457ad8ce99ff2978ad,6
conv_0070,"Hey! I'm looking to book a nice suite for our anniversary next month. Just the two of us, but we're thinking of dining out at your steakhouse, money's not an issue. Not yet, but Wynn offered me a complimentary suite and strong dining options!",0.9,1.0,0.9,0.26666666666666666,1.0,0.8,0.08333333333333333,1.0,0.85,0.21666666666666667,1.0,0.9,0.07916666666666666,1.0,0.7,0.2625,1.0,0.8300000000000001,0.9,0.9,1,1,1,1,1,conv_0070,unknown,1140c85a09e828265b599270e445cdb0ef6e41177c23733af09c9b3cfbc927c4,6
conv_0071,"I'm looking to book a nice dinner for my anniversary next week. Yes, please! Also, can you remind me about the live show schedule? Sure, that sounds perfect! Just want to make sure everything goes smoothly for our celebration.",0.9,1.0,0.9,0.2625,1.0,0.8,0.125,1.0,0.85,0.08333333333333333,1.0,0.9,0.04583333333333333,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.9,1,1,1,1,0,conv_0071,unknown,dc7448790311f6d0cbecded0262fefe4c78676faccaf9b6563bad0fb30eb9b8b,6
conv_0072,"We’re looking at next weekend. We usually stay in suites, preferably something with a view. Just a couple of friends, so it’ll be a small group. We always book the penthouse for special occasions. Sounds perfect. Just keep my budget in mind; I’d like to stay within a reasonable range.",0.9,1.0,0.9,0.2125,1.0,0.8,0.17916666666666667,1.0,0.85,0.0625,1.0,0.7,0.2125,0.0,0.0,0.0,0.8,0.65,0.9,0.9,1,1,1,1,0,conv_0072,unknown,87b4b5d4ce3c1d3914c312e7c21a502365a2616fd5b2463421c767fc6bc3701f,6
conv_0073,"I’ll have 8 friends joining me, and we always go for the penthouse. Service was incredible, will definitely be back! But the room wasn't what I expected. Just the best! We like to go all out when we visit.",0.85,1.0,0.9,0.09583333333333334,1.0,0.8,0.08333333333333333,1.0,0.85,0.09166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.85,1,1,1,0,0,conv_0073,unknown,79cede64bac987233d6becacd3c637055e262d4bf805b139f25974f05fce7856,6
conv_0074,Can you tell me what the hours are for the poker room? What are the minimum bet limits at the tables?,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,conv_0074,unknown,efc20763c1caaeefb4839bd5dff580ed4e7946637548cc4736d4efda7993290b,4
conv_0075,"I’m thinking about coming next weekend. Could you help me with a room reservation? I’d like a suite with a view if possible. Also, any recommendations for dining? Yes, please reserve a table at the steakhouse for Saturday night.",0.85,1.0,0.9,0.45,1.0,0.8,0.17083333333333334,1.0,0.7,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,conv_0075,unknown,8df47fb431fb902385a8f524f0391117d1a66c92d2cae30d2189ed5e3a57b386,6
conv_0076,I want to book a table at your steakhouse for my husband’s birthday next week. We were thinking of 7 PM. It’s a special celebration since it’s also our anniversary!,0.9,1.0,0.95,0.09166666666666666,1.0,0.9,0.016666666666666666,1.0,0.85,0.10833333333333334,1.0,0.9,0.0875,0.0,0.0,0.0,0.8,0.72,0.95,0.9,1,1,1,1,0,conv_0076,unknown,11a7ba0d125605c2ce3a08c744602b2b2d09965bf089eaefc1cbaf28b322b736,4
conv_0077,"Thanks! I’m excited to be here. We always book the penthouse. Yeah, it’s my wife’s 40th birthday! We really loved the service last time, too. I got an offer from Wynn for a complimentary suite, but this place feels more luxurious.",0.85,1.0,0.9,0.12083333333333333,1.0,0.8,0.13333333333333333,1.0,0.85,0.09583333333333334,1.0,0.9,0.12083333333333333,1.0,0.7,0.2125,1.0,0.8300000000000001,0.9,0.85,1,1,1,1,1,conv_0077,unknown,05db517e49acb908e227c727fb4a9adf0fd6f013cecf4e96a0c1edf02545eac7,6
conv_0078,"We're thinking about coming next weekend to celebrate our anniversary. We'd love to see the show on Saturday, and we had an incredible dining experience last time!",0.9,1.0,0.9,0.16666666666666666,1.0,0.8,0.17083333333333334,1.0,0.85,0.15833333333333333,1.0,0.9,0.10416666666666667,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.9,1,1,1,1,0,conv_0078,unknown,f2d780c7e71a364df61b6e446ade0431b725ea4540230eada93c974011ac0a40,4
conv_0079,"I'm planning a trip for March to celebrate my wife's birthday. It'll just be the two of us, but we want to splurge a bit. We always book the penthouse for these special occasions. Yes, definitely. I want to book the steakhouse for our celebration.",0.9,1.0,0.9,0.20833333333333334,1.0,0.8,0.10416666666666667,1.0,0.85,0.11666666666666667,1.0,0.9,0.11666666666666667,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.9,1,1,1,1,0,conv_0079,unknown,9fd4034e6a57150a480949b2a0602e25684ec7f2a9ef50443814e19046da5ec9,8
conv_0080,"I need to reserve a room for Friday, but I just got an offer from the Mirage that’s tempting. They offered a spa package that looks amazing, but I prefer your casino’s vibe. Awesome! Let’s go ahead and book that room, then.",0.85,1.0,0.9,0.16666666666666666,1.0,0.8,0.10416666666666667,1.0,0.7,0.11666666666666667,0.0,0.0,0.0,1.0,0.6,0.21666666666666667,0.8,0.6000000000000001,0.9,0.85,1,1,1,0,1,conv_0080,unknown,570cbc2c179d9e3c43a7386cebee861d975f37942504dc71c7abb1486140f4eb,6
conv_0081,"Hi! I had an amazing time last visit and wanted to book a table at the steakhouse. I was thinking about this weekend. But I have to say, the other casino offered me free dinner, which is tempting.",0.85,1.0,0.9,0.16666666666666666,0.0,0.0,0.0,1.0,0.8,0.13333333333333333,0.0,0.0,0.0,1.0,0.7,0.1625,0.6,0.4800000000000001,0.9,0.85,1,0,1,0,1,conv_0081,unknown,5afc77ab1755adf0ee565e23e28e6a72ebef6d34a8d22ab17fb92302b9e295e0,4
conv_0082,"To be honest, I was a bit let down during my last stay. The service wasn’t quite what I expected. I appreciate that! I just hope things are better this time around. Thanks! I really hope I can enjoy my time here, especially with the amenities.",0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.17083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.8,0.7,0,0,1,0,0,conv_0082,unknown,8c6ffe948f48c8f8c25fa175d5562a30aaff067d3c57a95d7680d571ff1e2eeb,6
conv_0083,Can you tell me what the hours are for the poker room? Thanks! And do you have any tournaments scheduled this week? Just wondering when they typically start.,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13999999999999999,0.7,0.8,0,0,1,0,0,conv_0083,unknown,e53bff5bdcf849b78ee81826c6961eab87b3aebb5fe3baedb67db5753f0d108b,6
conv_0084,"I appreciated the service, but I was a bit disappointed with the room cleanliness. Thanks for understanding. I’d like to book a table at the rooftop bar for Saturday, if possible.",0.85,1.0,0.9,0.23333333333333334,0.0,0.0,0.0,1.0,0.8,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.34,0.9,0.85,1,0,1,0,0,conv_0084,unknown,201e3e35ab8fcc97283f2efb77b104a5ce0e37156fbd44d1a7ab52d29a1968f8,4
conv_0085,"Thanks! I had a great time last visit, but the wait times for drinks were a bit frustrating. I really hope so! I want to have the same great experience I had before.",0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.12083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.8,0.7,0,0,1,0,0,conv_0085,unknown,4e049e9419e512251e02b2bf1a9a6ed43c2bfeabc69c8c14f43c5cd6a50ce385,4
conv_0086,I wanted to reach out because my last visit was a bit disappointing with the service. Just hoping for a better experience this time. That sounds good. I'm thinking about booking a table for Saturday night.,0.85,1.0,0.9,0.225,1.0,0.8,0.10833333333333334,1.0,0.7,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,conv_0086,unknown,1500a1e3fcabbc8f8367cbd4d4b59bfb29dc4ce94867ef90ff04ccc352282b1e,4
conv_0087,"We’ll have around 12 people. Money's not an issue, just want the best experience. A spacious suite would be great, something with a nice view. We’ll be in on Friday afternoon and staying through Sunday.",0.85,1.0,0.9,0.12083333333333333,1.0,0.8,0.06666666666666667,1.0,0.85,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.85,1,1,1,0,0,conv_0087,unknown,a0b2a3d1987bb080140e5b31831d7bacf293030adf5ba86046ca0b1b14eaada1,6
conv_0088,"Thanks! I'm actually planning something for my wife’s 40th birthday this weekend. Maybe a private table for some games and a nice dinner. She loves the ambiance here. Perfect! Also, any recommendations for a fun activity? We are just looking to unwind. That sounds amazing! I can’t wait to celebrate with her here.",0.85,1.0,0.9,0.30416666666666664,1.0,0.8,0.19166666666666668,1.0,0.9,0.25416666666666665,1.0,0.95,0.09583333333333334,0.0,0.0,0.0,0.8,0.71,0.95,0.85,1,1,1,1,0,conv_0088,unknown,15ce920db242cf40ac3d8b2f68ace143e928a7a553d0dd830d09b1d7d33597b3,8
conv_0089,"I've been great, just celebrating my promotion at work! Thanks! I’m here for a little getaway, but I also checked out Wynn recently; they offered me a complimentary suite. Definitely, I’m excited to hit the poker tables tonight.",0.85,1.0,0.9,0.18333333333333332,0.0,0.0,0.0,1.0,0.8,0.22916666666666666,1.0,0.9,0.15833333333333333,1.0,0.7,0.3,0.8,0.6599999999999999,0.9,0.85,1,0,1,1,1,conv_0089,unknown,4952b65d710328e169d59412ab27a1e02e07d9c17dff6a27dc2dbdbbbd3154d5,8
conv_0090,Thanks! I'm actually planning a special trip for our anniversary next month. We were thinking of a nice dinner and maybe some exclusive games. I love blackjack but my partner prefers slots. We want a mix!,0.85,1.0,0.9,0.17916666666666667,1.0,0.8,0.175,1.0,0.85,0.13333333333333333,1.0,0.9,0.04583333333333333,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.85,1,1,1,1,0,conv_0090,unknown,d7fd050db40f2255e74762d04e864be7a03c02db1576c6c8f769c829d71bdf75,6
conv_0091,"It's been fine, thanks. Just wondering about the hours for the VIP lounge. Got it. Also, do you know if there's a limit on the number of guests I can bring?",0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.09583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13999999999999999,0.7,0.8,0,0,1,0,0,conv_0091,unknown,5a4b2591012559403d5799408d19b0656e8853abdfd97d58743180c70e7c5bd0,4
conv_0092,"I'm planning a trip for our anniversary next month and looking to get a table at the restaurant. Yeah, it’s the 15th. I heard that the Venetian offered me a complimentary package, but your place has always been my favorite.",0.9,1.0,0.9,0.16666666666666666,1.0,0.8,0.04583333333333333,1.0,0.85,0.15833333333333333,1.0,0.9,0.14583333333333334,1.0,0.7,0.25,1.0,0.8300000000000001,0.9,0.9,1,1,1,1,1,conv_0092,unknown,bff85c4d51e834c8b2e73257b9a1957e6efdc8ba2985f61cefa535cc064ca226,4
conv_0093,I was wondering what the hours of operation are for the high-limit room. Thanks! And do you have any specific rules for the table games? Got it. I appreciate the information.,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.12083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.8,0.7,0,0,1,0,0,conv_0093,unknown,271c26516581944016e3758e2a6a77fb47b26d1e5294845b89e50f45105cb6e8,6
conv_0094,"Hey! I'm doing well, thanks! Just got back from the Wynn, they offered me a complimentary suite. It was nice, but honestly, the amenities here are much better. I love the atmosphere at your place. Yeah, I really appreciate that. Caesars is always my first call when I plan a trip. Thanks! I’ll definitely keep that in mind. Looking forward to it!",0.85,1.0,0.8,0.2125,0.0,0.0,0.0,1.0,0.9,0.15,0.0,0.0,0.0,1.0,0.7,0.14583333333333334,0.6,0.4800000000000001,0.9,0.85,1,0,1,0,1,conv_0094,unknown,91919c9d343b96b260b2d549885fe52bc3cd7dc12d6a5a99bf77a7cde5324b74,8
conv_0095,"Thanks! I was just at the Wynn last weekend. They offered me a complimentary suite, but I enjoy the vibe here more. I’m looking forward to the high-stakes poker room. The last time I was here, it was seriously fun. Maybe around 7? Just trying to fit everything in, you know how it is. Just keep the drinks coming, and I’ll be all set!",0.9,1.0,0.9,0.0625,1.0,0.8,0.09166666666666666,1.0,0.85,0.10833333333333334,0.0,0.0,0.0,1.0,0.7,0.30833333333333335,0.8,0.65,0.9,0.9,1,1,1,0,1,conv_0095,unknown,edfae9c7ba3b8e163082ca6cdfe634ad2324fc44532df5a3273f32eec778a80d,8
conv_0096,"I'm thinking about booking a table for dinner. It's my wife’s 40th birthday, and we want to celebrate here. We were thinking this Saturday. I got a nice offer from the Wynn, but I prefer the atmosphere here.",0.9,1.0,0.9,0.19166666666666668,1.0,0.8,0.11666666666666667,1.0,0.85,0.12083333333333333,1.0,0.9,0.11666666666666667,1.0,0.7,0.13333333333333333,1.0,0.8300000000000001,0.9,0.9,1,1,1,1,1,conv_0096,unknown,00be3f7a80c611abc531becf47ecd14e9fd1aaa82c04a75e4682d23bf21fd800,4
conv_0097,"I’m looking to book a suite for my friends and me for a weekend. There will be five of us, and money's not an issue; we want the best. Actually, I received a nice comp offer from the Venetian, but I had an amazing time here last visit.",0.9,1.0,0.9,0.26666666666666666,1.0,0.8,0.2875,1.0,0.85,0.15833333333333333,0.0,0.0,0.0,1.0,0.7,0.19583333333333333,0.8,0.65,0.9,0.9,1,1,1,0,1,conv_0097,unknown,d7e752f83e0e6807e6ebd69cf017a89a285237fd4ac0b5c244e2bbd9145012f2,6
conv_0098,"We're planning a trip for 10 people next month, mostly for some high-stakes poker. Looking at the weekend of the 15th. We definitely want to reserve a private table. Yes, we prefer a few luxury suites if possible. Budget isn't a concern.",0.85,1.0,0.9,0.19166666666666668,1.0,0.8,0.09583333333333334,1.0,0.7,0.3416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,conv_0098,unknown,1df8845e0adf3406fcdb58424776097cdef35f6cdc1a502f3d6eda98489a6feb,6
conv_0099,"Yeah, we’re celebrating our tenth anniversary! We're thinking of a nice suite. Budget isn't a concern for us this time. We always book the penthouse with the strip view. Makes the nights so much more magical!",0.9,1.0,0.9,0.12916666666666668,1.0,0.8,0.16666666666666666,1.0,0.85,0.15833333333333333,1.0,0.95,0.1625,0.0,0.0,0.0,0.8,0.7,0.95,0.9,1,1,1,1,0,conv_0099,unknown,28440ab6e7aae96a4c06dfc66a880756f1c4924aa2c414501e70c36affd05f9d,4
conv_0100,"It was nice, but I just came back from the Bellagio, and they really rolled out the red carpet for me. Their spa services were amazing, and the ambiance is just perfect. You know, I usually prefer my stays here for the personalized service, though.",0.85,0.0,0.0,0.0,1.0,0.8,0.10416666666666667,1.0,0.7,0.04583333333333333,0.0,0.0,0.0,1.0,0.9,0.14166666666666666,0.6,0.48,0.9,0.85,0,1,1,0,1,conv_0100,unknown,16bcb0840552b2d1affc154044684dd09a88807a4220e5c6ca41b43eb45e011f,4
conv_0101,"I was just wondering what time the buffet opens. And where can I find the nearest ATM? Thanks! Do you happen to know if there's a poker tournament later? No, that's alright. Just gathering information.",0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13999999999999999,0.7,0.8,0,0,1,0,0,conv_0101,unknown,d112cb869f30363964b48f6ce7a136dcb9e946e74e845a73c2e94220ebf34c36,8
conv_0102,"I'm planning a trip for a group of eight friends next month. We'd like to come on the 15th. Also, reservation for a nice dinner would be great. We usually stay in suites, and budget isn't a concern.",0.85,1.0,0.9,0.3416666666666667,1.0,0.8,0.09166666666666666,1.0,0.7,0.0625,1.0,0.6,0.0625,0.0,0.0,0.0,0.8,0.6000000000000001,0.9,0.85,1,1,1,1,0,conv_0102,unknown,66d76a04081fe3c57d7710311bd178ccbf2d44ec218e063332f45b90b5181806,6
conv_0103,"Honestly, my last experience was a bit underwhelming. I had some issues with my room, and it left me a little hesitant to return. The room wasn’t cleaned properly, and it took a while for someone to address it. I appreciate your concern, though. I just want to feel taken care of. A little reassurance would go a long way. Looking forward to enjoying my stay.",0.85,0.0,0.1,0.0,1.0,0.8,0.15,1.0,0.7,0.175,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.36000000000000004,0.8,0.85,0,1,1,0,0,conv_0103,unknown,ed95922459984ae8fd1b6616b65a889448ffccc757de2a7b70686b1f8cc8b62c,6
conv_0104,"Yes, actually! We're celebrating my wife's 40th birthday this weekend. We're thinking about a private room for dinner and maybe some personalized touches.",0.85,1.0,0.9,0.19166666666666668,1.0,0.8,0.09583333333333334,1.0,0.85,0.0875,1.0,0.9,0.14583333333333334,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.85,1,1,1,1,0,conv_0104,unknown,18c06e07f998bca0609fc7dde28bc44ad9710cfed5eee4443f80b6b960d66bd6,4
conv_0105,"Hey! I'm thinking about coming next weekend for my wedding anniversary. I’d love to book a nice dinner and maybe catch a show while we’re there. I had a great experience last time, but honestly felt a bit let down by the menu choices. Perfect! I can’t wait to celebrate with you guys.",0.9,1.0,0.9,0.3,1.0,0.8,0.19166666666666668,1.0,0.85,0.16666666666666666,1.0,0.9,0.10833333333333334,1.0,0.7,0.1625,1.0,0.8300000000000001,0.9,0.9,1,1,1,1,1,conv_0105,unknown,4ee374d48ade74081cbb8ee3a531e2f48067ae09e746ea5df9f868e4f6818727,8
conv_0106,We're actually planning a surprise for my wife’s birthday next week. I was thinking of a private dinner and maybe some gaming after. She's been wanting to try out the new slots.,0.9,1.0,0.9,0.175,1.0,0.8,0.15,1.0,0.85,0.12916666666666668,1.0,0.9,0.075,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.9,1,1,1,1,0,conv_0106,unknown,f6a62e6a56a5110bb086604751fbab2564699df994cca3ea58c7ae400898b864,4
conv_0107,"Thinking about coming next weekend. I had an amazing time last visit! Yes, please! I usually stay at the Cosmo, but your amenities really stand out.",0.85,1.0,0.9,0.14583333333333334,1.0,0.8,0.11666666666666667,1.0,0.9,0.1375,0.0,0.0,0.0,1.0,0.7,0.13333333333333333,0.8,0.6599999999999999,0.9,0.85,1,1,1,0,1,conv_0107,unknown,1491d86643b512daf9665298cb1c24a36a7ed40da308f8d28887716bfca4141e,4
conv_0108,"Thank you! I'm looking to book a table at the steakhouse for our anniversary dinner. It's next Saturday. We loved every minute of our last visit, and we can't wait to be back! Also, could you get us tickets to the show afterward? That would be perfect.",0.9,1.0,0.95,0.30416666666666664,1.0,0.9,0.05416666666666667,1.0,0.85,0.2916666666666667,1.0,0.9,0.075,0.0,0.0,0.0,0.8,0.72,0.95,0.9,1,1,1,1,0,conv_0108,unknown,745b61f384da1d1e848eb4065d9fe478d073f34a61f97bc15c7e415eec468527,6
conv_0109,"Honestly, last time I was here, the wait times were a bit frustrating. I really hope things have improved. That would be great! We usually stay in suites, so I'm hoping for a smooth experience this time. We always book the penthouse. It feels worth it for the extra space and view.",0.85,1.0,0.9,0.12083333333333333,1.0,0.8,0.05416666666666667,1.0,0.7,0.24583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,conv_0109,unknown,3b7d7f870d499375c6e625c3411cfe6195e249cfd5ba17fc954edc10fdbce1cf,6
conv_0110,"I’m thinking about coming next weekend, but I'm a bit hesitant after my last stay. We always book the penthouse, but last time the service wasn't what I expected. That would be great. Just want to feel like we’re valued guests.",0.85,1.0,0.9,0.08333333333333333,1.0,0.8,0.12083333333333333,1.0,0.7,0.15833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,conv_0110,unknown,988480a009bfc6b4b84c9ad00243eb3483f16b2234dc4cb4a72507f53f8998cf,6
conv_0111,"Yes, I'm celebrating my anniversary next month, and I want to make it extra special. I’m thinking about a suite with a view. Budget isn’t a concern; I just want the best experience.",0.9,1.0,0.9,0.1625,1.0,0.8,0.23333333333333334,1.0,0.85,0.13333333333333333,1.0,0.95,0.175,0.0,0.0,0.0,0.8,0.7,0.95,0.9,1,1,1,1,0,conv_0111,unknown,609eff7ffe4eb9553f4077041405a8062d646b5972a5f27c64038df17a959c0f,4
conv_0112,"Hi! I’m thinking about coming next weekend for my anniversary. Well, I need a reservation at a nice restaurant since we're comparing offers. We’re in the mood for Italian, but it also depends on the offers I get.",0.85,1.0,0.9,0.17083333333333334,1.0,0.8,0.12916666666666668,1.0,0.7,0.0875,1.0,0.9,0.075,1.0,0.8,0.09166666666666666,1.0,0.8200000000000001,0.9,0.85,1,1,1,1,1,conv_0112,unknown,9ae202659e6ef1d9d7c26abb79b8f36a5142f6a3ba80e2bd5914479b1d1514a0,6
conv_0113,"Thanks! I’m actually planning a surprise for my wife’s birthday. It’s coming up next week. I want to reserve a private dining room and maybe line up some special entertainment. Something memorable. We love live music, perhaps a jazz trio? It’d be a nice touch for the evening.",0.9,1.0,0.9,0.1625,1.0,0.8,0.12916666666666668,1.0,0.85,0.15,1.0,0.9,0.075,0.0,0.0,0.0,0.8,0.6900000000000001,0.9,0.9,1,1,1,1,0,conv_0113,unknown,75538f8e33c6635d7bc26c28824f36dd70095c121d0f8b70b5d15ac218a301ca,6
conv_0114,"I’m here to celebrate my wife’s birthday! We’re really looking forward to it. I loved every minute of our last visit, but I hope the wait times are better this time!",0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.14583333333333334,1.0,0.9,0.11666666666666667,1.0,0.7,0.17916666666666667,0.6,0.4800000000000001,0.9,0.85,0,0,1,1,1,conv_0114,unknown,ebc8f32f3dc75ca3ade0cd64fc522c37951df82c0149f03e009c75c75bfacb2d,4
conv_0115,"We're planning a big group visit next month and want to book a few tables for dinner. There will be around 12 of us, and we'd love to dine at the steakhouse. Money's not an issue, just want the best experience.",0.9,1.0,0.9,0.15,1.0,0.8,0.0625,1.0,0.85,0.12083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.51,0.9,0.9,1,1,1,0,0,conv_0115,unknown,9391bde024c1e8438c7cf7ab14ee3bb2f2a32bedb109250449380b382ad83d7c,4
conv_0116,"I need to reserve a room for Friday, preferably with a view. Yes, I’d love to book a table at the steakhouse for Saturday night. I’m considering the magician's show, but I also heard great things about the jazz night.",0.85,1.0,0.9,0.5333333333333333,1.0,0.8,0.3625,1.0,0.7,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4800000000000001,0.9,0.85,1,1,1,0,0,conv_0116,unknown,8f38d62bf2807557ba1b66520a54234a791bd4bfd88cc422d13a2354a5330f11,6
conv_0117,Thanks! We're actually celebrating our 10th wedding anniversary and want to make it unforgettable. We’re thinking of a private dining experience and maybe some high-stakes gaming to mark the occasion. Perfect! And we're also considering a spa day to unwind before the big night.,0.9,1.0,0.9,0.12083333333333333,1.0,0.85,0.1,1.0,0.9,0.12083333333333333,1.0,0.95,0.16666666666666666,0.0,0.0,0.0,0.8,0.72,0.95,0.9,1,1,1,1,0,conv_0117,unknown,efbbd4be0251829d555939a511d8e66c62f13235fda77a2ffe6957f05409f14a,6
conv_0118,"I’m looking to book a room for Thursday through Sunday. A suite would be perfect, ideally with a view. Yes, I’d love a table at the steakhouse on Friday night.",0.9,1.0,0.95,0.22916666666666666,1.0,0.9,0.19166666666666668,1.0,0.85,0.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.54,0.95,0.9,1,1,1,0,0,conv_0118,unknown,2500a3a7d6e64fe330283ddf80109c51e20dab8faa7981a90a236f6a733c15d2,6
conv_0119,"I'm thinking about coming next weekend, but I got an offer from the Bellagio. They offered me a complimentary suite, but I prefer your amenities. Yes, please. I need to reserve a room for Friday if possible. No rush! I appreciate your help as always.",0.9,1.0,0.9,0.2,1.0,0.8,0.07916666666666666,1.0,0.85,0.1375,0.0,0.0,0.0,1.0,0.75,0.1375,0.8,0.66,0.9,0.9,1,1,1,0,1,conv_0119,unknown,bfc1c009bd0dc26a24b3b23d10ceabed544e4ba2efe4af8b10d2200fa738ed68,8
conv_0120,"Yes, it’s my wife’s birthday next week, and I want to celebrate in style. We usually stay in suites. It'll be just us two. I also want to play some high-stakes baccarat, around five grand a hand. Maybe a nice bottle of champagne to kick things off. We love a good toast!",0.9,1.0,0.9,0.12083333333333333,1.0,0.85,0.10416666666666667,1.0,0.8,0.12083333333333333,1.0,0.95,0.1375,0.0,0.0,0.0,0.8,0.7,0.95,0.9,1,1,1,1,0,conv_0120,unknown,0f04de0a70063c5cd61c106df0b9158e2d2e0c11c75f02c6e56692533ff3c06c,6
conv_0121,I'm planning a surprise party for my husband's birthday next month. I want to book the steakhouse for dinner. Just some decorations would be nice. I honestly felt a bit let down last time with that. Thanks! Looking forward to celebrating it here.,0.85,1.0,0.9,0.17083333333333334,1.0,0.8,0.16666666666666666,1.0,0.7,0.2125,1.0,0.85,0.0875,0.0,0.0,0.0,0.8,0.6500000000000001,0.9,0.85,1,1,1,1,0,conv_0121,unknown,8b217ddbc9e80c89198edc06544f0bf1ba7de507f8dbcd9d63f27c38f50800b5,8
